Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2057,SEKOLAH KEBANGSAAN PENGKALAN,TAMAN PINJI MEWAH,31500,LAHAT,053226860,053213563,ABA2057@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2058,SEKOLAH KEBANGSAAN JATI,"JALAN TAMAN JATI 1, TAMAN JATI, JELAPANG",30020,IPOH,055286863,055287863,ABA2058@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2059,SEKOLAH KEBANGSAAN BANDAR BARU PUTERA,JALAN BERCHAM,31400,IPOH,055333959,055331320,ABA2059@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2060,SEKOLAH KEBANGSAAN SILIBIN,"PERSIARAN JELAPANG 13,TAMAN SILIBIN",30100,IPOH,055264416,055264416,ABA2060@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2061,SEKOLAH KEBANGSAAN TASEK DERMAWAN,"KAMPUNG TERSUSUN TASEK, BERCHAM",31400,IPOH,055483749,055484751,ABA2061@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2062,SEKOLAH KEBANGSAAN SIMPANG PULAI,JALAN BESAR KG MERAWAN INDAH,31300,KG KEPAYANG,053572939,053572939,ABA2062@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2063,SEKOLAH KEBANGSAAN RAPAT JAYA,KG. RAPAT JAYA TAMBAHAN,31350,IPOH,053115996,053115996,ABA2063@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2064,SEKOLAH KEBANGSAAN PINJI,PERSIARAN BUNGA RAYA,31650,IPOH,053211778,053211778,ABA2064@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2065,SEKOLAH KEBANGSAAN JELAPANG JAYA,"LALUAN KERANJI 5, KG DATO' AHMAD SAID TAMBAHAN 3",30020,IPOH,055261511,055261511,ABA2065@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2066,SEKOLAH KEBANGSAAN BUNTONG,PERSIARAN DESA RISHAH (S) 1/1B,30100,IPOH,052810279,052810355,ABA2066@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KINTA SELATAN,Kebangsaan,ABA2067,SEKOLAH KEBANGSAAN SERI JAYA,"KAMPONG SERI JAYA, JALAN CHANGKAT LARANG",31000,BATU GAJAH,053651561,053651561,ABA2067@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2068,SEKOLAH KEBANGSAAN RAPAT SETIA,JALAN TENAGA,31350,IPOH,053135443,053129107,ABA2068@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2069,SEKOLAH KEBANGSAAN WIRA JAYA,HALAMAN AMPANG,31350,IPOH,053188132,053188131,ABA2069@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2070,SEKOLAH KEBANGSAAN SERI MUTIARA,JALAN TUNKU ABDUL RAHMAN,30010,IPOH,055061925,055060410,ABA2070@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2071,SEKOLAH KEBANGSAAN TASIK DAMAI,JALAN TAWAS BARU UTARA,30010,IPOH,052931151,052931151,ABA2071@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2072,SEKOLAH KEBANGSAAN PAKATAN JAYA,TAMAN PAKATAN JAYA,31150,ULU KINTA,055365681,055365686,ABA2072@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2073,SEKOLAH KEBANGSAAN KELEBANG JAYA,PLOT 2597,31200,CHEMOR,052912534,052910849,ABA2073@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KINTA UTARA,Kebangsaan,ABA2074,SEKOLAH KEBANGSAAN TANAH HITAM,JALAN ULU KUANG,31200,CHEMOR,052012145,052012416,ABA2074@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3001,SEKOLAH KEBANGSAAN ALOR PONGSU,JALAN SELAMA ALOR PONGSU,34300,BAGAN SERAI,057217675,057219167,ABA3001@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3002,SEKOLAH KEBANGSAAN BAGAN SERAI,LORONG SEKOLAH,34300,BAGAN SERAI,057210423,057219352,ABA3002@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3003,SEKOLAH KEBANGSAAN BUKIT MERAH,PEKAN BUKIT MERAH,34310,BAGAN SERAI,057218827,057218029,ABA3003@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3004,SEKOLAH KEBANGSAAN CHANGKAT LOBAK,CHANGKAT LOBAK,34310,BAGAN SERAI,058395732,058395953,ABA3004@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3005,SEKOLAH KEBANGSAAN DATO' MAS'UD,JALAN KAMPUNG KEDAH,34300,BAGAN SERAI,057218013,057210600,ABA3005@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3006,SEKOLAH KEBANGSAAN KUALA KURAU,JALAN BESAR KUALA KURAU,34350,KUALA KURAU,057277900,057278311,ABA3006@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3007,SEKOLAH KEBANGSAAN MATANG GERDU,JALAN SIAKAP,34300,BAGAN SERAI,057216541,057219667,ABA3007@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3008,SEKOLAH KEBANGSAAN MATANG JELUTONG,"KG MATANG JELUTONG, JALAN SELAMA",34300,BAGAN SERAI,057210663,057216618,ABA3008@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3009,SEKOLAH KEBANGSAAN PARIT HAJI TAIB,PARIT HAJI TAIB,34300,BAGAN SERAI,057140625,057141308,ABA3009@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3010,SEKOLAH KEBANGSAAN PARIT HAJI AMAN,PARIT HAJI AMAN,34300,BAGAN SERAI,057143405,057141315,ABA3010@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3011,SEKOLAH KEBANGSAAN SUNGAI BOGAK,KAMPUNG SUNGAI BOGAK,34300,BAGAN SERAI,057214509,057217705,ABA3011@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3012,SEKOLAH KEBANGSAAN SRI SIAKAP,SIMPANG TIGA,34350,KUALA KURAU,057277340,057270106,ABA3012@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3013,SEKOLAH KEBANGSAAN TEBUK PANCUR,SIMPANG EMPAT,34400,SEMANGGOL,058902343,058904497,ABA3013@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3014,SEKOLAH KEBANGSAAN TELUK MEDAN,"JALAN TAIPING, TELUK MEDAN",34300,BAGAN SERAI,057219190,057210719,ABA3014@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3015,SEKOLAH KEBANGSAAN TELOK PIAL,TELOK PIAL,34350,KUALA KURAU,057279980,057279980,ABA3015@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3016,SEKOLAH KEBANGSAAN JALAN BAHARU,JALAN BAHARU,34200,PARIT BUNTAR,057169629,057174314,ABA3016@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3017,SEKOLAH KEBANGSAAN HAJI RAMLI,KEDAI EMPAT,34250,TANJONG PIANDANG,057162169,057162170,ABA3017@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3018,SEKOLAH KEBANGSAAN KAMPONG KEDAH,KAMPONG KEDAH,34200,PARIT BUNTAR,057175767,057176907,ABA3018@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3019,SEKOLAH KEBANGSAAN SRI KERIAN,JALAN RIA,34200,PARIT BUNTAR,057164814,057172640,ABA3019@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3020,SEKOLAH KEBANGSAAN PARIT HJ WAHAB,TANJONG PIANDANG,34250,TANJONG PIANDANG,057255479,057257535,ABA3020@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3021,SEKOLAH KEBANGSAAN PARIT TOK NGAH,JALAN BAHARU,34200,PARIT BUNTAR,057140205,057175646,ABA3021@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3022,SEKOLAH KEBANGSAAN SUNGAI BAHARU,SUNGAI BAHARU,34350,KUALA KURAU,057250807,057256650,ABA3022@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3023,SEKOLAH KEBANGSAAN SUNGAI BURONG,PARIT TELOK PIAL,34350,KUALA KURAU,057140017,057141389,ABA3023@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3024,SEKOLAH KEBANGSAAN SUNGAI STAR,JALAN SEMPADAN,34200,PARIT BUNTAR,057167323,057175909,ABA3024@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3025,SEKOLAH KEBANGSAAN TANAH KEBUN,TANAH KEBUN,34200,PARIT BUNTAR,057173005,057175287,ABA3025@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3026,SEKOLAH KEBANGSAAN TANJONG PIANDANG,JALAN ATAS,34250,TANJONG PIANDANG,057250228,057255524,ABA3026@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3027,SEKOLAH KEBANGSAAN TITI SERONG,TITI SERONG,34200,PARIT BUNTAR,057160227,057160227,ABA3027@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3028,SEKOLAH KEBANGSAAN SUNGAI MEGAT ARIS,"SUNGAI MEGAT ARIS, BAGAN TIANG",34250,TANJONG PIANDANG,057250411,057255411,ABA3028@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3029,SEKOLAH KEBANGSAAN GUNONG SEMANGGOL,"GUNONG SEMANGGOL, SIMPANG EMPAT",34400,SEMANGGOL,058901714,058901714,ABA3029@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3030,SEKOLAH KEBANGSAAN KAMPONG DEW,KAMPUNG DEW,34400,SIMPANG EMPAT,058921928,058921928,ABA3030@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3031,SEKOLAH KEBANGSAAN DATO' ALAUDIN,KAMPUNG SELINSING,34400,SIMPANG EMPAT,058901711,058901711,ABA3031@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3032,SEKOLAH KEBANGSAAN SAMA GAGAH,"SIMPANG EMPAT, SEMANGGOL",34400,SIMPANG EMPAT,058410041,TIADA,ABA3032@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3033,SEKOLAH KEBANGSAAN SUNGAI KEPAR,SIMPANG EMPAT SEMANGGOL,34400,SIMPANG EMPAT,058902064,058902064,ABA3033@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3034,SEKOLAH KEBANGSAAN SERI PINANG,JALAN GULA,34400,SIMPANG EMPAT,058904992,058904992,ABA3034@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3035,SEKOLAH KEBANGSAAN KAMPONG TUA,KAMPONG TUA,34400,SIMPANG EMPAT,058993439,058410126,ABA3035@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3036,SEKOLAH KEBANGSAAN KAMPONG SELAMAT,KAMPONG SELAMAT,34400,SIMPANG EMPAT,058905215,058905215,ABA3036@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3037,SEKOLAH KEBANGSAAN HAJI DAHLAN,"TEBOK MATAU, SIMPANG EMPAT",34400,GUNONG SEMANGGOL,058413077,058410133,ABA3037@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3038,SEKOLAH KEBANGSAAN KUALA GULA,KUALA GULA,34350,KUALA KURAU,058900021,058900021,ABA3038@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KRIAN,Kebangsaan,ABA3039,SEKOLAH KEBANGSAAN KUALA KURAU (BARU),BATU 14 JALAN PANTAI,34350,KUALA KURAU,057270433,057270433,ABA3039@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3040,SEKOLAH KEBANGSAAN BARU PARIT BUNTAR,JALAN SEKOLAH,34200,PARIT BUNTAR,057175820,057176906,ABA3040@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KRIAN,Kebangsaan,ABA3041,SEKOLAH KEBANGSAAN WAWASAN,PEKAN BARU,34200,PARIT BUNTAR,057175922,057176316,ABA3041@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4001,SEKOLAH KEBANGSAAN SAYONG,KUALA KANGSAR,33040,KUALA KANGSAR,057765100,057765100,ABA4001@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4002,SEKOLAH KEBANGSAAN KOTA LAMA KANAN,KOTA LAMA KANAN,33040,KUALA KANGSAR,057760887,057760887,ABA4002@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4003,SEKOLAH KEBANGSAAN PADANG AMPANG,JALAN IPOH,33000,KUALA KANGSAR,057771362,057771362,ABA4003@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4004,SEKOLAH KEBANGSAAN BELURU,"JALAN KAMPUNG KUBANG HALBAN, ENGGOR",33600,KUALA KANGSAR,057733173,057733173,ABA4004@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4005,SEKOLAH KEBANGSAAN BENDANG KERING,KG. BENDANG KERING,33040,KUALA KANGSAR,057760206,057760206,ABA4005@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4006,SEKOLAH KEBANGSAAN MENORA,KAMPUNG MENORA,33000,KUALA KANGSAR,057763905,057763905,ABA4006@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4007,SEKOLAH KEBANGSAAN BEKOR,KG. BEKOR,33800,KUALA KANGSAR,052562105,052562105,ABA4007@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4008,SEKOLAH KEBANGSAAN KUALA KENAS,JALAN KUALA KENAS,33000,KUALA KANGSAR,052560198,052560198,ABA4008@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4009,SEKOLAH KEBANGSAAN SENGGANG,"JALAN TUN SABAN, KAMPUNG SENGGANG",33000,KUALA KANGSAR,058410137,058410137,ABA4009@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4010,SEKOLAH KEBANGSAAN RAMBAI TUJUH,KAMPUNG RAMBAI TUJUH,33000,KUALA KANGSAR,057762310,057762310,ABA4010@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4011,SEKOLAH KEBANGSAAN SULTAN IDRIS II,"646, JLN TUN ABDUL RAZAK",33000,KUALA KANGSAR,057762403,057762403,ABA4011@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4012,SEKOLAH KEBANGSAAN RAJA PEREMPUAN MUZWIN,BUKIT CHANDAN,33000,KUALA KANGSAR,057763009,057777442,ABA4012@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4013,SEKOLAH KEBANGSAAN TANAH MERAH,LUBOK MERBAU,33010,KUALA KANGSAR,057777266,057777266,ABA4013@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4014,SEKOLAH KEBANGSAAN SYEIKH MOHD. IDRIS AL-MARBAWI,LUBOK MERBAU,33010,KUALA KANGSAR,057767199,057767199,ABA4014@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4015,SEKOLAH KEBANGSAAN KATI,JALAN BESAR KATI,33020,KUALA KANGSAR,057520690,057520690,ABA4015@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4016,SEKOLAH KEBANGSAAN CHEH,KATI,33020,KUALA KANGSAR,057520953,057520953,ABA4016@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4017,SEKOLAH KEBANGSAAN SAUK,JALAN LENGGONG,33500,KUALA KANGSAR,057512443,057512443,ABA4017@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4018,SEKOLAH KEBANGSAAN SULTAN ABDUL AZIZ,KAMPUNG KETIOR,33000,KUALA KANGSAR,052561244,052561244,ABA4018@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4019,SEKOLAH KEBANGSAAN ULU KENAS,KAMPUNG ULU KENAS,33800,MANONG,057431335,057431335,ABA4019@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4020,SEKOLAH KEBANGSAAN LEMPOR,JALAN BESAR MANONG,33800,KUALA KANGSAR,057431572,057431572,ABA4020@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4021,SEKOLAH KEBANGSAAN JELIANG,"JALAN BARU, KAMPUNG JELIANG",33800,MANONG,057432177,057432681,ABA4021@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4022,SEKOLAH KEBANGSAAN ARA PANJANG,KG. ARA PANJANG,33800,MANONG,057432645,057432645,ABA4022@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4023,SEKOLAH KEBANGSAAN MANONG,JALAN BRUAS,33800,MANONG,057430327,057431977,ABA4023@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4024,SEKOLAH KEBANGSAAN ULU PIOL,"JALAN HJ OTHMAN, KG ULU PIOL",33800,MANONG,057432731,057432731,ABA4024@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4025,SEKOLAH KEBANGSAAN TALANG,JALAN TAIPING,33000,KUALA KANGSAR,057765822,057765822,ABA4025@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4026,SEKOLAH KEBANGSAAN PADANG ASAM,PADANG ASAM,33700,PADANG RENGAS,057583418,057583418,ABA4026@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4027,SEKOLAH KEBANGSAAN TUN DR ISMAIL,JALAN BESAR TAIPING,33700,PADANG RENGAS,057584212,057584212,ABA4027@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4028,SEKOLAH KEBANGSAAN PAYA SALAK,PADANG RENGAS,33700,KUALA KANGSAR,057585991,057583094,ABA4028@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4029,SEKOLAH KEBANGSAAN LANEH,KAMPUNG LANEH LUBOK MERBAU,33010,KUALA KANGSAR,057584998,057584998,ABA4029@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4030,SEKOLAH KEBANGSAAN PEREMPUAN,"JALAN BESAR, PEKAN PADANG RENGAS",33700,PADANG RENGAS,057583761,057583063,ABA4030@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4031,SEKOLAH KEBANGSAAN KARAI,KG. KARAI,33600,ENGGOR,057576237,057576237,ABA4031@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4032,SEKOLAH KEBANGSAAN SUNGAI SIPUT (U),JALAN IPOH,31100,SUNGAI SIPUT (U),055951300,055951300,ABA4032@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4033,SEKOLAH KEBANGSAAN TROSOR,KAMPUNG TROSOR,31100,SUNGAI SIPUT (U),055975597,055971597,ABA4033@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4034,SEKOLAH KEBANGSAAN LASAH,PEKAN LASAH,31100,SUNGAI SIPUT (U),055912619,055912619,ABA4034@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4035,SEKOLAH KEBANGSAAN RKT LASAH,JLN. SEKOLAH  FELDA LASAH,31120,SUNGAI SIPUT (U),055912669,055911086,ABA4035@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4036,SEKOLAH KEBANGSAAN JAWANG,SALAK UTARA,31050,SUNGAI SIPUT (U),052564129,TIADA,ABA4036@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4037,SEKOLAH KEBANGSAAN PERIANG,KAMPUNG PERIANG,33600,ENGGOR,052560037,TIADA,ABA4037@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4038,SEKOLAH KEBANGSAAN TEMIN,KAMPUNG TEMIN,31100,SUNGAI SIPUT (U),055974323,055974323,ABA4038@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4039,SEKOLAH KEBANGSAAN JALONG,KAMPUNG JALONG,31100,SUNGAI SIPUT (U),055983529,055983529,ABA4039@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4040,SEKOLAH KEBANGSAAN TEMONG,KG.TEMONG,33600,KUALA KANGSAR,057521477,057521477,ABA4040@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4041,SEKOLAH KEBANGSAAN CHEGAR GALAH,KG. CHEGAR GALAH,33500,SAUK,057511871,057511871,ABA4041@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4042,SEKOLAH KEBANGSAAN LINTANG,KG.LINTANG,31100,SUNGAI SIPUT (U),055911242,055911242,ABA4042@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4043,SEKOLAH KEBANGSAAN KAMPUNG MAAMOR,KAMPUNG MAAMOR,31120,SUNGAI SIPUT (U),055911314,055911314,ABA4043@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4044,SEKOLAH KEBANGSAAN ULU RIBU,KAMPUNG ULU RIBU,33600,ENGGOR,057761324,057761324,ABA4044@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4045,SEKOLAH KEBANGSAAN SEROLI,KAMPUNG BEKUT,31100,SUNGAI SIPUT (U),055972902,055972902,ABA4045@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4046,SEKOLAH KEBANGSAAN JENALIK,KAMPUNG JENALIK,33500,SAUK,057512921,057512921,ABA4046@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4047,SEKOLAH KEBANGSAAN CHENEIN,LASAH,31110,SUNGAI SIPUT (U),055912930,055912930,ABA4047@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,Kebangsaan,ABA4048,SEKOLAH KEBANGSAAN PERLOP 1,KAMPUNG PERLOP 1,31100,SUNGAI SIPUT (U),055912695,055912695,ABA4048@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
