Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
PERAK,PPD PERAK TENGAH,SM Kebangsaan,AEA8005,SEKOLAH MENENGAH KEBANGSAAN CHANGKAT LADA,BANDAR SEBERANG PERAK,36800,KAMPONG GAJAH,056551097,056551009,AEA8005@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD PERAK TENGAH,SM Kebangsaan,AEA8006,SEKOLAH MENENGAH KEBANGSAAN LAMBOR KIRI,KG. LAMBOR KIRI,32900,LAMBOR KANAN,053761187,053764080,AEA8006@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD PERAK TENGAH,SM Kebangsaan,AEA8007,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RANGGAM,KOTA SETIA,36810,KG GAJAH,056224350,056225054,AEA8007@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD PERAK TENGAH,SM Kebangsaan,AEA8008,SEKOLAH MENENGAH KEBANGSAAN SERI ISKANDAR,SERI ISKANDAR,32610,SERI ISKANDAR,053712892,053711724,AEA8008@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD PERAK TENGAH,SM Kebangsaan,AEA8009,SEKOLAH MENENGAH KEBANGSAAN SERI LONDANG,GELUNG PEPUYU,32600,BOTA,053762041,053761086,AEA8009@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEA9001,SEKOLAH MENENGAH KEBANGSAAN SRI KAMPAR,JALAN ISKANDAR,31900,KAMPAR,054661359,054659155,AEA9001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEA9002,SEKOLAH MENENGAH KEBANGSAAN SENTOSA,TAMAN BANDAR BARU,31900,KAMPAR,054671220,054671221,AEA9002@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEA9003,SEKOLAH MENENGAH KEBANGSAAN SERI TEJA,BT 1  JLN KOTA BHARU,31600,GOPENG,053591264,053595845,AEA9003@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEAA001,SEKOLAH MENENGAH KEBANGSAAN KHIR JOHARI,JALAN BEROP,35900,TANJONG MALIM,054596334,054582454,AEAA001@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEAA002,SEKOLAH MENENGAH KEBANGSAAN SLIM,"JLN MELATI, TAMAN SEROJA",35800,SLIM RIVER,054528926,054520514,AEAA002@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEAA003,SEKOLAH MENENGAH KEBANGSAAN BANDAR BEHRANG 2020,BANDAR BEHRANG 2020,35900,TANJONG MALIM,054581172,054581168,AEAA003@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEAB001,SEKOLAH MENENGAH KEBANGSAAN ULU BERNAM,"BAHAGIAN SATU, LADANG ULU BERNAM",36500,ULU BERNAM,056366107,056366096,AEA5075@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEAB002,SEKOLAH MENENGAH KEBANGSAAN HUTAN MELINTANG,HUTAN MELINTANG,36400,HUTAN MELINTANG,056411378,056415516,AEA5076@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD HILIR PERAK,SM Berasrama Penuh,AEAB003,SEKOLAH MENENGAH SAINS TELOK INTAN,BATU 8 JALAN HUTAN MELINTANG,36000,TELUK INTAN,056411711,056411155,AEA5077@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEAB004,SEKOLAH MENENGAH KEBANGSAAN SERI PERKASA,"JALAN SABAK BERNAM, SEBELUM JAMBATAN SABAK BERNAM",36400,HUTAN MELINTANG,056416680,056418109,AEA5081@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEAB005,SEKOLAH MENENGAH KEBANGSAAN RUNGKUP,JALAN RUNGKUP,36200,SELEKOH,056467021,056468701,AEA5082@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Berasrama Penuh,AEAB006,SEKOLAH MENENGAH SAINS BAGAN DATOH,JALAN BAGAN DATOH,36100,BAGAN DATOH,056466331,056466332,AEA5083@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEB0035,SEKOLAH MENENGAH KEBANGSAAN BUYONG ADIL,JALAN KELAB,35000,TAPAH,054011152,054018340,AEB0035@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEB0036,SEKOLAH MENENGAH KEBANGSAAN SRI TAPAH,JALAN PAHANG,35000,TAPAH,054012628,054018236,AEB0036@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEB0038,SEKOLAH MENENGAH KEBANGSAAN CHOONG HUA,JALAN PASAR,35500,BIDOR,054341140,054348617,AEB0038@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEB1027,SEKOLAH MENENGAH KEBANGSAAN CONVENT,JALAN RAJA OMAR,32000,SITIAWAN,056913932,056919585,AEB1027@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEB1031,SEKOLAH MENENGAH KEBANGSAAN NAN HWA,JALAN LIN CHEN MEI,32000,SITIAWAN,056911077,056929003,AEB1031@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEB1033,SEKOLAH MENENGAH KEBANGSAAN DINDINGS,PUNDUT,32200,LUMUT,056812119,056835670,AEB1033@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEB1034,SEKOLAH MENENGAH KEBANGSAAN AYER TAWAR,JALAN PASAR,32400,AYER TAWAR,056722042,056724863,AEB1034@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEB1036,SEKOLAH MENENGAH KEBANGSAAN METHODIST,JALAN BESAR AYER TAWAR,32400,AYER TAWAR,056722492,056721732,AEB1036@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2043,SEKOLAH MENENGAH KEBANGSAAN ANDERSON,JALAN HOSPITAL,30450,IPOH,052494900,052423924,AEB2043@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2044,SEKOLAH MENENGAH KEBANGSAAN ST. MICHAEL,JLN DATO S P SEENIVASAGAM,30000,IPOH,052540418,052540487,AEB2044@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2045,SEKOLAH MENENGAH KEBANGSAAN METHODIST (ACS),"NO 111, JALAN LAHAT",30200,IPOH,052549336,052414604,AEB2045@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2046,SEKOLAH MENENGAH KEBANGSAAN RAJA PEREMPUAN,JALAN BATU BUNGKAL,30250,IPOH,052494830,052420697,AEB2046@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2047,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN METHODIST,"NO. 2, JALAN RAJA PERMAISURI BAINUN",30250,IPOH,052549580,052419641,AEB2047@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2048,SEKOLAH MENENGAH KEBANGSAAN CONVENT,JLN SULTAN IDRIS SHAH,30000,IPOH,052494200,052494204,AEB2048@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2049,SEKOLAH MENENGAH KEBANGSAAN TARCISIAN CONVENT,"JALAN ABDUL MANAP, TAMAN LIM",30100,IPOH,055277134,055270215,AEB2049@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Berasrama Penuh,AEB2050,SEKOLAH TUANKU ABDUL RAHMAN,JALAN SULTAN AZLAN SHAH,31400,IPOH,055457733,055467000,AEB2050@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2051,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN PERAK,NO.247 JLN  RAJA PERMAISURI BAINUN,30250,IPOH,052548116,052548116,AEB2051@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2052,SEKOLAH MENENGAH KEBANGSAAN AVE MARIA CONVENT,JLN CHUNG THYE PHIN,30250,IPOH,052545587,052555587,AEB2052@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2053,SEKOLAH MENENGAH KEBANGSAAN SAM TET,NO.5 JALAN GEREJA,30300,IPOH,052545457,052430700,AEB2053@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2054,SEKOLAH MENENGAH KEBANGSAAN POI LAM,"4, JALAN SRI KLEBANG D/2, BANDAR BARU SRI KLEBANG",31200,CHEMOR,052924469,052915469,AEB2054@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2055,SEKOLAH MENENGAH KEBANGSAAN YUK CHOY,NO 6 JLN KUALA KANGSAR,30010,IPOH,055061726,055064942,AEB2055@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2056,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,FAIR PARK,31400,IPOH,055450844,055450844,AEB2056@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2057,SEKOLAH MENENGAH KEBANGSAAN SRI PUTERI,JALAN SUNGAI PARI,30200,IPOH,052540648,052426736,AEB2057@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2058,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PARI,JALAN SUNGAI PARI,30200,IPOH,052542591,052430744,AEB2058@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,Kolej Tingkatan 6,AEB2059,KOLEJ TINGKATAN ENAM SERI PUTERA,"KEPAYANG, FAIR PARK",31400,IPOH,055450902,055499509,AEB2059@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2060,SEKOLAH MENENGAH KEBANGSAAN DR MEGAT KHAS,JALAN LABROOY,30100,IPOH,055276485,055280427,AEB2060@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,Kolej Tingkatan 6,AEB2061,KOLEJ TINGKATAN ENAM SERI IPOH,LEBUH JANSZ,30200,IPOH,052549207,052549207,AEB2061@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEB2062,SEKOLAH MENENGAH KEBANGSAAN MENGLEMBU,MENGLEMBU,31450,MENGLEMBU,052812559,052822513,AEB2062@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEB2063,SEKOLAH MENENGAH KEBANGSAAN SULTAN YUSSUF,JALAN ILMU,31000,BATU GAJAH,053633203,053669271,AEB2063@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEB2064,SEKOLAH MENENGAH KEBANGSAAN ST. BERNADETTE'S CONVENT,JALAN PUSING,31000,BATU GAJAH,053661577,053666426,AEB2064@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEB2065,SEKOLAH MENENGAH KEBANGSAAN YUK KWAN,9 JALAN KELAB,31000,BATU GAJAH,053661451,053666679,AEB2065@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KRIAN,SM Kebangsaan,AEB3041,SEKOLAH MENENGAH KEBANGSAAN METHODIST,JALAN SEKOLAH,34200,PARIT BUNTAR,057161062,057160591,AEB3041@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KRIAN,SM Kebangsaan,AEB3042,SEKOLAH MENENGAH KEBANGSAAN KRIAN,JALAN SEKOLAH,34200,PARIT BUNTAR,057161158,057162680,AEB3042@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KRIAN,SM Kebangsaan,AEB3043,SEKOLAH MENENGAH KEBANGSAAN SRI KURAU,JALAN SIAKAP,34300,BAGAN SERAI,057217958,057219018,AEB3043@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KRIAN,SM Kebangsaan,AEB3044,SEKOLAH MENENGAH KEBANGSAAN BAGAN SERAI,JALAN MATANG BULUH,34300,BAGAN SERAI,057219588,057216939,AEB3044@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEB4072,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA,JLN SULTAN ISKANDAR SHAH,33007,KUALA KANGSAR,057733112,057733111,AEB4072@moe.edu.my,Bandar,Kerajaan,ADA,ADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEB4073,SEKOLAH MENENGAH KEBANGSAAN TSUNG WAH,"66-B,JLN DATO SAGOR",33000,KUALA KANGSAR,057777644,057764962,AEB4073@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Berasrama Penuh,AEB4074,KOLEJ MELAYU KUALA KANGSAR,JALAN TUN ABDUL RAZAK,33000,KUALA KANGSAR,057761400,057764500,AEB4074@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEB4075,SEKOLAH MENENGAH KEBANGSAAN METHODIST,JALAN BESAR,31100,SUNGAI SIPUT (U),055981462,055973024,AEB4075@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEB4076,SEKOLAH MENENGAH KEBANGSAAN SHING CHUNG,JALAN BESAR,31100,SUNGAI SIPUT (U),055981353,055972924,AEB4076@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEB4077,SEKOLAH MENENGAH KEBANGSAAN DATUK HJ ABD WAHAB,JALAN KAMPUNG SENTOSA,31100,SUNGAI SIPUT (U),055981582,055983662,AEB4077@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEB5165,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL AZIZ,JALAN PADANG TEMBAK,36007,TELUK INTAN,056221159,056215348,AEB5165@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEB5166,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA,PEKAN BARU,36000,TELUK INTAN,056221123,056219796,AEB5166@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEB5167,SEKOLAH MENENGAH KEBANGSAAN ST. ANTHONY,PETI SURAT 128,36008,TELUK INTAN,056221914,056221914,AEB5167@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEB5168,SEKOLAH MENENGAH KEBANGSAAN HORLEY METHODIST,JALAN RAJA MUSA,36000,TELUK INTAN,056221215,056217258,AEB5168@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEB5169,SEKOLAH MENENGAH KEBANGSAAN CONVENT,JALAN SEKOLAH,36007,TELUK INTAN,056221936,056212842,AEB5169@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEB5170,SEKOLAH MENENGAH KEBANGSAAN SAN MIN,"LOT 1146,JALAN MERBOK",36000,TELUK INTAN,056221216,056237060,AEB5170@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEB6051,SEKOLAH MENENGAH KEBANGSAAN ST. GEORGE,JALAN STESEN,34000,TAIPING,058072408,058053115,AEB6051@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEB6052,SEKOLAH MENENGAH KEBANGSAAN (P) TREACHER METHODIST,"NO. 5, JLN MUZIUM",34000,TAIPING,058074888,058074888,AEB6052@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEB6053,SEKOLAH MENENGAH KEBANGSAAN CONVENT,JALAN CONVENT,34000,TAIPING,058073650,058070415,AEB6053@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEB6054,SEKOLAH MENENGAH KEBANGSAAN HUA LIAN,NO 10 JLN LUMBA KUDA,34008,TAIPING,058073472,058066732,AEB6054@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEB6055,SEKOLAH MENENGAH KEBANGSAAN SRI KOTA,"JALAN RAJA SULONG, KPG BOYAN",34000,TAIPING,058073591,058089915,AEB6055@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEB6056,SEKOLAH MENENGAH KEBANGSAAN DARUL RIDWAN,JALAN IZUDDIN SHAH,34007,TAIPING,058072727,058086570,AEB6056@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEB9001,SEKOLAH MENENGAH KEBANGSAAN KAMPAR,NO.1 JLN KUALA DIPANG,31900,KAMPAR,054663235,054651335,AEB9001@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEB9002,SEKOLAH MENENGAH KEBANGSAAN PEI YUAN,NO 9 JALAN KUALA DIPANG,31900,KAMPAR,054661542,054660907,AEB2068@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEBA001,SEKOLAH MENENGAH KEBANGSAAN METHODIST,JALAN SLIM,35900,TANJONG MALIM,054596244,054585496,AEBA001@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEBA002,SEKOLAH MENENGAH KEBANGSAAN KATHOLIK,JALAN SLIM LAMA,35900,TANJONG MALIM,054596241,054582376,AEBA002@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEE0037,SEKOLAH MENENGAH KEBANGSAAN DATO' PANGLIMA PERANG KIRI,TAPAH ROAD,35400,TAPAH ROAD,054181061,054018630,AEE0037@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEE0039,SEKOLAH MENENGAH KEBANGSAAN SYEIKH ABDUL GHANI,JALAN SUNGKAI,35500,BIDOR,054341357,054348750,AEE0039@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD BATANG PADANG,SM Kebangsaan,AEE0040,SEKOLAH MENENGAH KEBANGSAAN SUNGKAI,JALAN PEKAN LAMA,35600,SUNGKAI,054386609,054386610,AEE0040@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEE1026,SEKOLAH MENENGAH KEBANGSAAN METHODIST (ACS),JALAN LIN CHEN MEI,32000,SITIAWAN,056911071,056926098,AEE1026@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEE1030,SEKOLAH MENENGAH KEBANGSAAN TOK PERDANA,JALAN TOK PERDANA,32000,SITIAWAN,056911154,056926151,AEE1030@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEE1032,SEKOLAH MENENGAH KEBANGSAAN RAJA SHAHRIMAN,JALAN PARIT,32700,BERUAS,056749237,056748726,AEE1032@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEE1036,SEKOLAH MENENGAH KEBANGSAAN AMBROSE,JALAN AYER TAWAR,32400,AYER TAWAR,056722373,056728549,AEE1036@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEE1037,SEKOLAH MENENGAH KEBANGSAAN PANGKOR,JALAN PASIR BOGAK,32300,PANGKOR,056851014,056851014,AEE1037@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD MANJUNG,SM Kebangsaan,AEE1038,SEKOLAH MENENGAH KEBANGSAAN DATO' IDRIS,PENGKALAN BHARU,34900,PANTAI REMIS,056771169,056777709,AEE1038@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEE2066,SEKOLAH MENENGAH KEBANGSAAN TOH INDERA WANGSA AHMAD,JALAN TANJUNG TUALANG,31007,BATU GAJAH,053661440,053669885,AEE2066@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA UTARA,SM Kebangsaan,AEE2071,SEKOLAH MENENGAH KEBANGSAAN AMINUDDIN BAKI,JALAN SEKOLAH,31200,CHEMOR,052011395,052015142,AEE2071@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEE2072,SEKOLAH MENENGAH KEBANGSAAN DATO' BENDAHARA C M YUSUF,JALAN KAMPAR,31800,TANJONG TUALANG,053609219,053606901,AEE2072@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KINTA SELATAN,SM Kebangsaan,AEE2073,SEKOLAH MENENGAH KEBANGSAAN TRONOH,"JALAN 3, OFF JALAN TRONOH",31750,TRONOH,053676218,053676501,AEE2073@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KRIAN,SM Kebangsaan,AEE3045,SEKOLAH MENENGAH KEBANGSAAN MUDZAFFAR SHAH,SIMPANG EMPAT SEMANGGOL,34400,SIMPANG EMPAT,058921200,058901025,AEE3045@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEE4070,SEKOLAH MENENGAH KEBANGSAAN CLIFFORD,JALAN TAIPING,33009,KUALA KANGSAR,057731313,057731314,AEE4070@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEE4071,SEKOLAH MENENGAH KEBANGSAAN RAJA PEREMPUAN KELSOM,BUKIT KERAJAAN,33000,KUALA KANGSAR,057761516,057777458,AEE4071@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEE4079,SEKOLAH MENENGAH KEBANGSAAN SULTAN TAJUL ARIFFIN,JALAN BESAR PEKAN MANONG,33800,MANONG,057438000,057438002,AEE4079@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD KUALA KANGSAR,SM Kebangsaan,AEE4081,SEKOLAH MENENGAH KEBANGSAAN TUN PERAK,JALAN BESAR,33700,PADANG RENGAS,057584236,057583590,AEE4081@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD HILIR PERAK,SM Kebangsaan,AEE5171,SEKOLAH MENENGAH KEBANGSAAN DATO' SAGOR,JALAN KAMPAR,36700,LANGKAP,056591968,056596696,AEE5171@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEE6050,SEKOLAH MENENGAH KEBANGSAAN KING EDWARD VII,JALAN MUZIUM HULU,34000,TAIPING,058073191,058060431,AEE6050@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEE6058,SEKOLAH MENENGAH KEBANGSAAN DATO KAMARUDDIN,JALAN BESAR BATU KURAU,34500,BATU KURAU,058880346,058881226,AEE6058@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEE6059,SEKOLAH MENENGAH KEBANGSAAN DATO' HJ HUSSEIN,JALAN WAN MD RAZALLI,34100,SELAMA,058394048,058396151,AEE6059@moe.edu.my,Bandar,Kerajaan,TIADA,ADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEE6060,SEKOLAH MENENGAH KEBANGSAAN TAT BENG,SG NYIOR,34800,TRONG,058544220,058544409,AEE6060@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
PERAK,PPD LARUT/MATANG/SELAMA,SM Kebangsaan,AEE6061,SEKOLAH MENENGAH KEBANGSAAN TENGKU MENTERI,JALAN KUALA KANGSAR,34850,CHANGKAT JERING,058554019,058552996,AEE6061@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HULU PERAK,SM Kebangsaan,AEE7031,SEKOLAH MENENGAH KEBANGSAAN DATO AHMAD,JALAN ALANG ISKANDAR,33400,LENGGONG,057691260,057691261,AEE7031@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
PERAK,PPD HULU PERAK,SM Kebangsaan,AEE7032,SEKOLAH MENENGAH KEBANGSAAN SULTAN IDRIS SHAH II,KAMPUNG AIR PANAS,33300,GERIK,057911393,057917214,AEE7032@moe.edu.my,Luar Bandar,Kerajaan,TIADA,ADA
